006573,06/30/2011,2011,C,INDL,STD,D,USD,A,LANCASTER COLONY CORP,.,1089.9460,3.1000
006574,12/31/2011,2011,C,INDL,STD,D,USD,A,SNYDERS-LANCE INC,4.9750,1635.0360,6.1000
006617,12/31/2011,2011,C,INDL,STD,D,USD,A,LAWSON PRODUCTS,-0.0140,314.9590,0.9500
006639,09/30/2011,2011,C,INDL,STD,D,USD,A,LEE ENTERPRISES INC,.,756.1040,6.2000
006649,12/31/2011,2011,C,INDL,STD,D,USD,A,LEGGETT & PLATT INC,0.0650,3636.0000,18.3000
006653,03/31/2011,2010,C,INDL,STD,D,USD,A,LEGG MASON INC,.,2854.8630,3.3950
006661,12/31/2011,2011,C,INDL,STD,D,USD,A,4KIDS ENTERTAINMENT INC,.,12.3460,0.0710
006667,03/31/2011,2010,C,INDL,STD,D,USD,I,LEISURE TECHNOLOGY INC,.,.,.
006669,11/30/2011,2011,C,INDL,STD,D,USD,A,LENNAR CORP,.,3095.3850,4.0620
006672,12/31/2011,2011,C,INDL,STD,D,CAD,A,LEON'S FURNITURE LTD,.,682.8360,2.8640
006677,05/31/2011,2010,C,INDL,STD,D,USD,A,LESCARDEN INC,.,0.5570,0.0010
006682,12/31/2011,2011,C,INDL,STD,D,USD,A,LEUCADIA NATIONAL CORP,0.6090,1487.9830,11.7110
006694,12/31/2011,2011,C,INDL,STD,D,USD,A,FLORIDA GAMING CORP,-0.2680,8.1180,0.2430
006730,12/31/2011,2011,C,INDL,STD,D,USD,A,LILLY (ELI) & CO,.,24286.5000,38.0800
006733,01/31/2011,2010,C,INDL,STD,D,USD,A,LIMITED BRANDS INC,52.0300,9613.0000,96.5000
006733,01/31/2012,2011,C,INDL,STD,D,USD,A,LIMITED BRANDS INC,302.0000,10364.0000,97.0000
006737,12/31/2011,2011,C,INDL,STD,D,USD,A,LINCOLN ELECTRIC HLDGS INC,.,2694.6090,9.9290
006742,12/31/2011,2011,C,INDL,STD,D,USD,A,LINCOLN NATIONAL CORP,.,10546.0000,8.5640
006768,12/31/2011,2011,C,INDL,STD,D,USD,A,FIFTH & PACIFIC COS INC,186.5360,1518.7210,6.1000
006771,12/31/2011,2011,C,INDL,STD,D,CAD,A,LOBLAW COMPANIES LTD,11.0000,31250.0000,135.0000
006774,12/31/2011,2011,C,INDL,STD,D,USD,A,LOCKHEED MARTIN CORP,.,46499.0000,123.0000
006781,12/31/2011,2011,C,INDL,STD,D,USD,A,LOEWS CORP,.,14127.0000,18.2500
006788,12/31/2011,2011,C,INDL,STD,D,USD,A,RANGE RESOURCES CORP,.,1214.0600,0.7560
006791,06/30/2011,2011,C,INDL,STD,D,USD,A,FIRST ACCEPTANCE CORP,.,210.7340,1.0450
006821,12/31/2011,2011,C,INDL,STD,D,USD,A,LOUISIANA-PACIFIC CORP,.,1356.9000,3.9000
006823,12/31/2011,2011,C,INDL,STD,D,USD,A,ENTERGY LOUISIANA HOLDINGS,.,2508.9150,0.9370
006829,01/31/2011,2010,C,INDL,STD,D,USD,A,LOWE'S COMPANIES INC,.,48815.0000,234.0000
006829,01/31/2012,2011,C,INDL,STD,D,USD,A,LOWE'S COMPANIES INC,.,50208.0000,248.0000
006831,08/31/2011,2011,C,INDL,STD,D,USD,A,LUBYS INC,.,348.7480,7.3480
006836,12/31/2011,2011,C,INDL,STD,D,USD,A,LUFKIN INDUSTRIES INC,.,932.1350,4.0000
006839,12/31/2011,2011,C,INDL,STD,D,USD,A,CYBEX INTERNATIONAL INC,.,140.1290,0.5630
006845,12/31/2011,2011,C,INDL,STD,D,USD,A,LYDALL INC,.,383.5880,1.6000
006848,12/31/2011,2011,C,INDL,STD,D,USD,A,LGL GROUP INC,.,35.6820,0.1990
006865,12/31/2011,2011,C,INDL,STD,D,USD,A,MDC HOLDINGS INC,.,844.1680,0.8540
006867,12/31/2011,2011,C,INDL,STD,D,USD,A,MDU RESOURCES GROUP INC,.,4050.4920,8.0210
006873,12/31/2011,2011,C,INDL,STD,D,USD,A,MAXXAM INC,.,26.4000,.
006900,09/30/2011,2011,C,INDL,STD,D,USD,A,MTS SYSTEMS CORP,.,467.3680,2.0030
006930,12/31/2011,2011,C,INDL,STD,D,CAD,A,NORTH AMERICAN PALLADIUM,.,170.4720,0.4250
006932,12/31/2011,2011,C,INDL,STD,D,USD,A,MGE ENERGY INC,.,546.3820,0.7120
006936,06/30/2011,2011,C,INDL,STD,D,USD,A,MAGELLAN PETROLEUM CORP,.,18.1760,0.0420
006946,12/31/2011,2011,C,INDL,STD,D,USD,A,MAGNA INTERNATIONAL INC,-119.0000,28748.0000,.
006972,03/31/2011,2010,C,INDL,STD,D,USD,A,MAKITA CORP,.,3294.2240,12.0540
006994,12/31/2011,2011,C,INDL,STD,D,USD,A,MANITOWOC CO,0.7000,3651.9000,12.9000
006995,12/31/2011,2011,C,INDL,STD,D,USD,A,HICKORY TECH CORP,.,163.5380,0.5000
007017,12/31/2011,2011,C,INDL,STD,D,USD,A,MARATHON OIL CORP,22.0000,14663.0000,3.3220
007022,05/31/2011,2010,C,INDL,STD,D,USD,A,MARCUS CORP,.,377.0040,6.2000
007034,06/30/2011,2011,C,INDL,STD,D,USD,A,MARINE PETROLEUM TRUST,.,2.8530,0.0000
007063,12/31/2011,2011,C,INDL,STD,D,USD,A,HOST HOTELS & RESORTS INC,.,5022.0000,0.2150
007065,12/31/2011,2011,C,INDL,STD,D,USD,A,MARSH & MCLENNAN COS,.,11526.0000,52.4000
007085,12/31/2011,2011,C,INDL,STD,D,USD,A,MASCO CORP,.,7467.0000,31.0000
007092,06/30/2011,2011,C,INDL,STD,D,USD,A,CONCURRENT COMPUTER CP,.,66.8000,0.2980
007102,09/30/2011,2011,C,INDL,STD,D,USD,I,MAST/KEYSTONE INC,.,.,.
007107,02/28/2011,2010,C,INDL,STD,D,USD,A,MATERIAL SCIENCES CORP,4.3180,137.6240,0.2640
007107,02/29/2012,2011,C,INDL,STD,D,USD,A,MATERIAL SCIENCES CORP,.,136.7340,0.2690
007114,03/31/2011,2010,C,INDL,STD,D,USD,A,PANASONIC CORP,.,105034.7020,366.9370
007116,12/31/2011,2011,C,INDL,STD,D,USD,A,MATTEL INC,.,6266.0370,28.0000
007117,12/31/2011,2011,C,INDL,STD,D,USD,A,MAUI LAND & PINEAPPLE CO,.,14.5420,0.0290
007124,12/31/2011,2011,C,INDL,STD,D,USD,A,MAXWELL TECHNOLOGIES INC,.,157.3110,0.4350
007138,07/31/2011,2011,C,INDL,STD,D,USD,A,MAYS (J.W.) INC,.,14.8560,0.0300
007146,11/30/2011,2011,C,INDL,STD,D,USD,A,MCCORMICK & CO INC,.,3697.6000,9.0000
007152,12/31/2011,2011,C,INDL,STD,D,USD,A,MCDERMOTT INTL INC,.,3445.1100,13.5000
007154,12/31/2011,2011,C,INDL,STD,D,USD,A,MCDONALD'S CORP,.,27006.0000,420.0000
007161,12/31/2011,2011,C,INDL,STD,D,USD,A,MCGRATH RENTCORP,.,342.6700,0.7420
007163,12/31/2011,2011,C,INDL,STD,D,USD,A,MCGRAW-HILL COMPANIES,8.4500,6246.0000,22.6600
007171,03/31/2011,2010,C,INDL,STD,D,USD,A,MCKESSON CORP,.,112084.0000,36.4000
007179,07/31/2011,2011,C,INDL,STD,D,USD,A,MCRAE INDUSTRIES  -CL A,.,74.7480,.
007183,12/31/2011,2011,C,INDL,STD,D,USD,A,MECHANICAL TECHNOLOGY INC,.,10.2930,0.0430
007185,09/30/2011,2011,C,INDL,STD,D,USD,A,GENCOR INDUSTRIES INC,.,59.6920,0.2750
007186,12/31/2011,2011,C,INDL,STD,D,USD,I,MEDCO HEALTH SOLUTIONS INC,.,70063.3000,23.2000
007192,12/31/2011,2011,C,INDL,STD,D,USD,A,INTEGRAL VISION INC,.,0.5250,0.0090
007203,12/31/2011,2011,C,INDL,STD,D,USD,A,MEDIA GENERAL  -CL A,.,616.2070,4.2000
007205,03/31/2011,2010,C,INDL,STD,D,USD,A,MEDICAL ACTION INDUSTRIES,.,362.4940,1.2890
007228,04/30/2011,2010,C,INDL,STD,D,USD,A,MEDTRONIC INC,.,15933.0000,45.4990
007232,10/31/2011,2011,C,INDL,STD,D,USD,A,PASSUR AEROSPACE INC,.,13.6090,0.0370
007241,12/31/2011,2011,C,INDL,STD,D,USD,A,CVS CAREMARK CORP,.,107100.0000,202.0000
007243,02/28/2011,2010,C,INDL,STD,D,USD,A,SENSIVIDA MEDICAL TECH INC,.,0.0000,0.0040
007251,01/31/2011,2010,C,INDL,STD,D,USD,A,MENTOR GRAPHICS CORP,.,914.7530,4.7000
007251,01/31/2012,2011,C,INDL,STD,D,USD,A,MENTOR GRAPHICS CORP,.,1014.6380,4.8000
007257,12/31/2011,2011,C,INDL,STD,D,USD,A,MERCK & CO,170.9500,48047.0000,86.0000
007260,06/30/2011,2011,C,INDL,STD,D,USD,A,MEREDITH CORP,.,1400.4800,3.2500
007267,12/31/2011,2011,C,INDL,STD,D,USD,A,MERRILL LYNCH & CO INC,.,33079.0000,.
007275,03/31/2011,2010,C,INDL,STD,D,USD,A,MESA LABORATORIES INC,.,32.8260,0.1770
007277,12/31/2011,2011,C,INDL,STD,D,USD,A,MESA ROYALTY TRUST,.,6.6610,0.0000
007279,01/31/2011,2010,C,INDL,STD,D,USD,A,MESABI TRUST,.,33.3280,0.0000
007279,01/31/2012,2011,C,INDL,STD,D,USD,A,MESABI TRUST,.,34.1540,0.0000
007281,01/31/2011,2010,C,INDL,STD,D,USD,A,MET-PRO CORP,.,88.8650,0.3490
007281,01/31/2012,2011,C,INDL,STD,D,USD,A,MET-PRO CORP,.,100.1610,0.3460
007291,04/30/2011,2010,C,INDL,STD,D,USD,A,METHODE ELECTRONICS INC,.,428.2150,2.7430
007295,06/30/2011,2011,C,INDL,STD,D,USD,A,ENVIROSTAR INC,.,21.3260,0.0290
007300,12/31/2011,2011,C,INDL,STD,D,USD,A,UNITED CAPITAL CORP,.,90.1450,0.4600
007302,12/31/2011,2011,C,INDL,STD,D,USD,A,METROPOLITAN EDISON,.,1212.5410,0.6780
007309,03/31/2011,2010,C,INDL,STD,D,USD,A,MEXCO ENERGY CORP,.,3.1620,0.0050
007315,12/31/2011,2011,C,INDL,STD,D,USD,A,SIEBERT FINANCIAL CORP,.,20.1990,0.0620
007316,01/31/2011,2010,C,INDL,STD,D,USD,A,MICHAELS STORES INC,.,4031.0000,40.5000
007316,01/31/2012,2011,C,INDL,STD,D,USD,A,MICHAELS STORES INC,.,4210.0000,45.3000
007331,06/30/2011,2011,C,INDL,STD,D,USD,A,MICROS SYSTEMS INC,.,1007.8590,4.9530
007343,08/31/2011,2011,C,INDL,STD,D,USD,A,MICRON TECHNOLOGY INC,35.1000,8788.0000,26.1000
007344,11/30/2011,2011,C,INDL,STD,D,USD,A,MICROPAC INDUSTRIES INC,.,20.2050,0.1250
007346,09/30/2011,2011,C,INDL,STD,D,USD,A,MICROSEMI CORP,1.3070,835.8540,2.7000
007350,09/30/2011,2011,C,INDL,STD,D,USD,A,MICROWAVE FILTER CO INC,.,5.0440,0.0450
007365,12/31/2011,2011,C,INDL,STD,D,USD,A,SYSTEM ENERGY RESOURCES INC,.,563.4110,0.0000
007366,12/31/2011,2011,C,INDL,STD,D,USD,A,ENTERGY CORP,.,11229.0730,14.6820
007368,12/31/2011,2011,C,INDL,STD,D,USD,A,MIDDLESEX WATER CO,.,102.0690,0.2890
007389,12/31/2011,2011,C,INDL,STD,D,USD,A,MIKROS SYSTEMS CORP,.,5.3480,0.0100
007401,05/31/2011,2010,C,INDL,STD,D,USD,A,MILLER (HERMAN) INC,.,1649.2000,5.8050
007402,04/30/2011,2010,C,INDL,STD,D,USD,A,MILLER INDUSTRIES INC,.,0.3950,0.0000
007420,12/31/2011,2011,C,INDL,STD,D,USD,A,MINE SAFETY APPLIANCES CO,.,1173.2270,5.3000
007422,12/31/2011,2011,C,INDL,STD,D,USD,A,EXCO RESOURCES INC,.,754.2010,1.0930
007435,12/31/2011,2011,C,INDL,STD,D,USD,A,3M CO,.,29611.0000,84.1980
007437,12/31/2011,2011,C,INDL,STD,D,USD,A,ALLETE INC,.,928.2000,1.3710
007447,12/31/2011,2011,C,INDL,STD,D,USD,A,MISSION WEST PROPERTIES INC,.,105.3980,0.0060
007449,12/31/2011,2011,C,INDL,STD,D,USD,A,ENTERGY MISSISSSIPPI,.,1266.4700,0.7360
007450,12/31/2011,2011,C,INDL,STD,D,USD,A,MISSISSIPPI POWER CO,.,1112.8770,1.2640
007469,03/31/2011,2010,C,INDL,STD,D,USD,I,ZARLINK SEMICONDUCTOR INC,14.4940,230.2230,0.5190
007471,03/31/2011,2010,C,INDL,STD,D,USD,A,MITSUI & CO LTD,.,56542.3270,40.0260
007481,12/31/2011,2011,C,INDL,STD,D,USD,A,MOCON INC,.,37.3610,0.1500
007486,03/31/2011,2010,C,INDL,STD,D,USD,A,MODINE MANUFACTURING CO,2.1180,1448.2350,6.4970
007506,06/30/2011,2011,C,INDL,STD,D,USD,A,MOLEX INC,.,3587.3340,33.6130
007509,12/31/2011,2011,C,INDL,STD,D,USD,A,MOLYCORP INC,.,396.8310,0.9200
007512,12/31/2011,2011,C,INDL,STD,D,USD,A,MONARCH CEMENT CO,.,122.0650,0.6150
007525,09/30/2011,2011,C,INDL,STD,D,USD,A,MONMOUTH RE INVESTMENT CP,.,56.4800,0.0100
007526,12/31/2011,2011,C,INDL,STD,D,USD,A,QUIDEL CORP,.,158.6030,0.4880
007533,12/31/2011,2011,C,INDL,STD,D,USD,A,MONONGAHELA POWER,.,1264.4440,.
007543,12/31/2011,2011,C,INDL,STD,D,USD,A,MONTGOMERY STREET INCOME SEC,.,.,.
007549,09/30/2011,2011,C,INDL,STD,D,USD,A,MOOG INC  -CL A,.,2330.6800,10.3200
007566,05/31/2011,2010,C,INDL,STD,D,USD,A,RUBY TUESDAY INC,.,1265.1620,40.5000
007575,02/28/2011,2010,C,INDL,STD,D,USD,A,MORGANS FOODS INC,.,89.8910,1.7220
007575,02/29/2012,2011,C,INDL,STD,D,USD,A,MORGANS FOODS INC,.,82.2370,1.6790
007576,12/31/2011,2011,C,INDL,STD,D,USD,A,VERAMARK TECHNOLOGIES INC,.,13.9380,0.1100
007585,12/31/2011,2011,C,INDL,STD,D,USD,A,MOTOROLA SOLUTIONS INC,.,8203.0000,23.0000
007589,12/31/2011,2011,C,INDL,STD,D,USD,A,QUESTAR PIPELINE CO,.,271.8000,0.3340
007590,12/31/2011,2011,C,INDL,STD,D,USD,A,QUESTAR GAS CO,.,968.8000,0.9280
007620,12/31/2011,2011,C,INDL,STD,D,USD,A,MURPHY OIL CORP,.,27689.3320,8.6100
007632,06/30/2011,2011,C,INDL,STD,D,USD,A,INTERGROUP CORP,.,49.8920,0.0390
007636,12/31/2011,2011,C,INDL,STD,D,USD,A,MYERS INDUSTRIES INC,.,755.6540,3.2610
007637,12/31/2011,2011,C,INDL,STD,D,USD,A,MYLAN INC,.,6129.8250,.
007647,12/31/2011,2011,C,INDL,STD,D,USD,A,BANK OF AMERICA CORP,504.2730,129913.0000,282.0000
007648,12/31/2011,2011,C,INDL,STD,D,USD,A,NCR CORP,1.3000,5443.0000,23.5000
007652,03/31/2011,2010,C,INDL,STD,D,USD,A,NEC CORP,192.2900,37644.0790,115.8400
007658,12/31/2011,2011,C,INDL,STD,D,USD,A,NL INDUSTRIES,.,138.8350,3.2640
007660,12/31/2011,2011,C,INDL,STD,D,USD,A,INERGETICS INC,.,0.1370,0.0050
007662,05/31/2011,2010,C,INDL,STD,D,USD,A,BIOMERICA INC,.,4.8990,0.0280
007682,12/31/2011,2011,C,INDL,STD,D,USD,A,NANOMETRICS INC,.,230.0610,0.5520
007685,06/30/2011,2011,C,INDL,STD,D,USD,A,NAPCO SECURITY TECH INC,.,71.3920,1.0420
007691,12/31/2011,2011,C,INDL,STD,D,USD,A,NASH FINCH CO,.,4807.2150,6.3420
007696,03/31/2011,2010,C,INDL,STD,D,USD,A,NATHAN'S FAMOUS INC,.,56.4100,0.2190
007733,09/30/2011,2011,C,INDL,STD,D,USD,A,NATIONAL FUEL GAS CO,31.6180,1778.8420,1.8270
007741,12/31/2011,2011,C,INDL,STD,D,USD,A,NATIONAL HEALTHCARE CORP,.,752.7470,12.6700
007750,12/31/2011,2011,C,INDL,STD,D,USD,A,TENET HEALTHCARE CORP,5.2000,8854.0000,57.7050
007759,12/31/2011,2011,C,INDL,STD,D,USD,A,GP STRATEGIES CORP,.,333.1670,2.5230
007761,12/31/2011,2011,C,INDL,STD,D,USD,A,NPC INTERNATIONAL INC,.,980.9730,27.0000
007762,12/31/2011,2011,C,INDL,STD,D,USD,A,NATIONAL PRESTO INDS INC,.,431.0210,0.9920
007769,05/31/2011,2010,C,INDL,STD,D,USD,A,NATIONAL RURAL UTIL COOP CP,.,1008.9110,0.2190
007770,12/31/2011,2011,C,INDL,STD,D,CAD,A,HIGH LINER FOODS INC,.,668.5890,1.9030
007772,05/31/2011,2010,C,INDL,STD,D,USD,I,NATIONAL SEMICONDUCTOR CORP,0.5200,1520.4000,5.7000
007781,01/31/2011,2010,C,INDL,STD,D,USD,A,NATIONAL TECHNICAL SYS INC,1.7000,144.0690,1.0950
007781,01/31/2012,2011,C,INDL,STD,D,USD,A,NATIONAL TECHNICAL SYS INC,.,155.4070,1.1620
007799,12/31/2011,2011,C,INDL,STD,D,USD,A,NATURES SUNSHINE PRODS INC,.,367.8130,1.0030
007824,12/31/2011,2011,C,INDL,STD,D,USD,A,NV ENERGY INC,.,2943.3070,2.8110
007841,12/31/2011,2011,C,INDL,STD,D,USD,A,CREDITRISKMONITOR.COM INC,.,10.1540,0.0780
007849,09/30/2011,2011,C,INDL,STD,D,USD,A,NEW JERSEY RESOURCES CORP,.,3009.2090,0.8910
007851,12/31/2011,2011,C,INDL,STD,D,USD,A,ENTERGY NEW ORLEANS,.,630.1850,0.3420
007863,12/31/2011,2011,C,INDL,STD,D,USD,A,NEW ULM TELECOM INC,.,33.2710,0.1310
007866,12/31/2011,2011,C,INDL,STD,D,USD,A,NEW YORK TIMES CO  -CL A,41.2000,2323.4010,7.2730
007875,12/31/2011,2011,C,INDL,STD,D,USD,A,NEWELL RUBBERMAID INC,.,5864.6000,19.9000
007881,12/31/2011,2011,C,INDL,STD,D,USD,A,NEWMONT MINING CORP,.,10358.0000,17.1000
007882,12/31/2011,2011,C,INDL,STD,D,USD,A,NEWPARK RESOURCES,.,958.1800,2.1180
007883,12/31/2011,2011,C,INDL,STD,D,USD,A,NEWPORT CORP,.,545.0540,2.5500
007906,05/31/2011,2010,C,INDL,STD,D,USD,A,NIKE INC,.,20862.0000,38.0000
007908,03/31/2011,2010,C,INDL,STD,D,USD,A,NIPPON TELEGRAPH & TELEPHONE,.,124516.7100,219.3430
007912,12/31/2011,2011,C,INDL,STD,D,USD,A,NOBLE ENERGY INC,.,3568.0000,1.8760
007914,12/31/2011,2011,C,INDL,STD,D,USD,A,NOBLE ROMANS INC,.,7.3760,0.0380
007920,12/31/2011,2011,C,INDL,STD,D,USD,A,NORD RESOURCES CORP,.,14.4890,.
007921,10/31/2011,2011,C,INDL,STD,D,USD,A,NORDSON CORP,.,1233.1590,4.0940
007922,01/31/2011,2010,C,INDL,STD,D,USD,A,NORDSTROM INC,.,9700.0000,54.0000
007922,01/31/2012,2011,C,INDL,STD,D,USD,A,NORDSTROM INC,.,10877.0000,56.5000
007923,12/31/2011,2011,C,INDL,STD,D,USD,A,NORFOLK SOUTHERN CORP,.,11172.0000,30.3290
007936,12/31/2011,2011,C,INDL,STD,D,USD,A,NABI BIOPHARMACEUTICALS,.,14.8380,0.0160
007938,12/31/2011,2011,C,INDL,STD,D,USD,A,NACCO INDUSTRIES  -CL A,.,3331.2000,8.9000
007951,01/31/2011,2010,C,INDL,STD,D,USD,A,MOVADO GROUP INC,.,382.1900,1.0000
007951,01/31/2012,2011,C,INDL,STD,D,USD,A,MOVADO GROUP INC,2.2930,465.8280,1.0000
007959,10/31/2011,2011,C,INDL,STD,D,USD,A,NORTH EUROPEAN OIL RTY TR,.,25.1490,0.0020
007965,12/31/2011,2011,C,INDL,STD,D,USD,A,NORTH SHORE GAS CO,.,201.4000,0.1630
007970,12/31/2011,2011,C,INDL,STD,D,USD,A,NORTHEAST UTILITIES,.,4465.6570,6.0630
007973,12/31/2011,2011,C,INDL,STD,D,USD,A,NORTHERN ILLINOIS GAS,.,2064.0000,2.0500
007974,12/31/2011,2011,C,INDL,STD,D,USD,A,NISOURCE INC,.,6019.1000,7.9570
007977,12/31/2011,2011,C,INDL,STD,D,USD,A,XCEL ENERGY INC,.,10654.7700,11.3120
007978,12/31/2011,2011,C,INDL,STD,D,USD,A,NORTHERN STATES POWER/WI,.,875.7900,0.5700
007980,12/31/2011,2011,C,INDL,STD,D,USD,A,NORTEL NETWORKS CORP,2951.0000,27.0000,0.1900
007982,12/31/2011,2011,C,INDL,STD,D,USD,A,NORTHERN TRUST CORP,.,4169.4000,14.1000
007985,12/31/2011,2011,C,INDL,STD,D,USD,A,NORTHROP GRUMMAN CORP,.,26412.0000,72.5000
007991,12/31/2011,2011,C,INDL,STD,D,USD,A,TEREX CORP,.,6504.6000,22.6000
007993,12/31/2011,2011,C,INDL,STD,D,USD,A,NORTHWEST NATURAL GAS CO,.,848.7960,1.0500
007994,12/31/2011,2011,C,INDL,STD,D,USD,A,NORTHWEST PIPELINE CORP,.,434.4840,0.4550
007995,03/31/2011,2010,C,INDL,STD,D,USD,A,BROADVIEW INSTITUTE INC,.,20.4570,0.2460
008001,12/31/2011,2011,C,INDL,STD,D,USD,A,NORTHWESTERN CORP,.,1117.3160,1.4000
008007,12/31/2011,2011,C,INDL,STD,D,USD,A,WELLS FARGO & CO,99.4500,87444.0000,264.2000
008020,12/31/2011,2011,C,INDL,STD,D,USD,A,NOVO NORDISK A/S,.,11664.3110,32.6320
008030,12/31/2011,2011,C,INDL,STD,D,USD,A,NUCOR CORP,.,20023.5640,20.8000
008054,10/31/2011,2011,C,INDL,STD,D,USD,A,OPT-SCIENCES CORP,.,5.9200,0.0350
008060,12/31/2011,2011,C,INDL,STD,D,USD,A,NEWTEK BUSINESS SERVICES INC,.,125.3390,0.3090
008068,12/31/2011,2011,C,INDL,STD,D,USD,A,OCCIDENTAL PETROLEUM CORP,.,23939.0000,11.3000
008071,12/31/2011,2011,C,INDL,STD,D,USD,I,OCE NV,6.7460,3368.8570,0.0000
008073,12/31/2011,2011,C,INDL,STD,D,USD,A,OCEAN BIO-CHEM INC,.,31.6810,0.1070
008079,12/31/2011,2011,C,INDL,STD,D,USD,A,OCEANEERING INTERNATIONAL,.,2192.6630,9.6000
008087,03/31/2011,2010,C,INDL,STD,D,USD,A,ITERIS INC,.,59.4430,0.2760
008092,03/31/2011,2010,C,INDL,STD,D,USD,A,BRISTOW GROUP INC,0.3720,1232.8080,3.2890
008099,12/31/2011,2011,C,INDL,STD,D,USD,A,FIRSTENERGY CORP,.,16346.0000,17.2570
008101,11/30/2011,2011,C,INDL,STD,D,USD,A,SEALY CORP,.,1230.1510,4.2760
008102,12/31/2011,2011,C,INDL,STD,D,USD,A,OHIO POWER,.,5431.1110,3.2560
008105,07/31/2011,2011,C,INDL,STD,D,USD,A,OIL DRI CORP AMERICA,.,226.7550,0.8150
008113,12/31/2011,2011,C,INDL,STD,D,USD,A,OGE ENERGY CORP,.,3915.9000,3.4890
008123,12/31/2011,2011,C,INDL,STD,D,USD,A,OLIN CORP,2.4050,1961.1000,3.8000
008133,12/31/2011,2011,C,INDL,STD,D,USD,A,OMNICARE INC,.,6182.9220,14.6000
008145,05/31/2011,2010,C,INDL,STD,D,USD,I,ON-LINE SOFTWARE INTL,.,.,.
008148,12/31/2011,2011,C,INDL,STD,D,USD,A,ONE LIBERTY PROPERTIES INC,.,45.5550,.
008151,12/31/2011,2011,C,INDL,STD,D,USD,A,ONEOK INC,.,14805.7940,4.7950
008169,12/31/2011,2011,C,INDL,STD,D,USD,A,ORBOTECH LTD,.,565.3130,1.7550
008171,12/31/2011,2011,C,INDL,STD,D,USD,A,ORANGE & ROCKLAND UTILITIES,.,855.0000,.
008176,12/31/2011,2011,C,INDL,STD,D,USD,A,ORBIT INTERNATIONAL CORP,.,31.0410,0.1500
008199,12/31/2011,2011,C,INDL,STD,D,USD,A,OTTER TAIL CORP,.,1077.8500,3.1550
008210,12/31/2011,2011,C,INDL,STD,D,USD,A,OVERSEAS SHIPHOLDING GROUP,.,1049.5310,3.6000
008213,12/31/2011,2011,C,INDL,STD,D,USD,A,OWENS & MINOR INC,.,8627.9120,4.8000
008214,12/31/2011,2011,C,INDL,STD,D,USD,A,OWENS CORNING,.,5335.0000,15.0000
008215,12/31/2011,2011,C,INDL,STD,D,USD,A,OWENS-ILLINOIS INC,.,7358.0000,24.0000
008219,01/31/2011,2010,C,INDL,STD,D,USD,A,OXFORD INDUSTRIES INC,.,619.3770,4.0000
008219,01/31/2012,2011,C,INDL,STD,D,USD,A,OXFORD INDUSTRIES INC,.,775.7330,4.4000
008229,12/31/2011,2011,C,INDL,STD,D,USD,A,P & F INDUSTRIES  -CL A,.,54.5410,0.1420
008240,12/31/2011,2011,C,INDL,STD,D,USD,A,PHH CORP,40.0000,3084.0000,5.7400
008245,12/31/2011,2011,C,INDL,STD,D,USD,A,PNC FINANCIAL SVCS GROUP INC,.,15820.0000,51.8910
008247,12/31/2011,2011,C,INDL,STD,D,USD,A,PPG INDUSTRIES INC,.,14940.0000,38.4000
008253,12/31/2011,2011,C,INDL,STD,D,USD,A,PACCAR INC,.,16355.2000,23.4000
008264,12/31/2011,2011,C,INDL,STD,D,USD,A,PG&E CORP,.,14956.0000,19.2740
008266,04/30/2011,2010,C,INDL,STD,D,USD,A,NEVADA GOLD & CASINOS INC,.,48.0290,1.3910
008272,12/31/2011,2011,C,INDL,STD,D,USD,A,SEMPRA ENERGY,.,10036.0000,17.4830
008290,12/31/2011,2011,C,INDL,STD,D,USD,A,PACIFICORP,.,4586.0000,6.4000
008304,07/31/2011,2011,C,INDL,STD,D,USD,A,PALL CORP,.,2740.9160,10.9000
008326,12/31/2011,2011,C,INDL,STD,D,USD,A,PANHANDLE EASTERN PIPE LINE,.,803.6500,1.1890
008333,12/31/2011,2011,C,INDL,STD,D,USD,A,PAR PHARMACEUTICAL COS INC,.,926.1380,0.8190
008334,12/31/2011,2011,C,INDL,STD,D,USD,A,PAR TECHNOLOGY CORP,.,229.4230,1.4080
008336,12/31/2011,2011,C,INDL,STD,D,USD,A,PARADISE INC,.,24.8620,0.2750
008348,02/28/2011,2010,C,INDL,STD,D,USD,A,PARK ELECTROCHEMICAL CORP,.,211.6520,0.6140
008348,02/29/2012,2011,C,INDL,STD,D,USD,A,PARK ELECTROCHEMICAL CORP,.,193.2540,0.6130
008350,12/31/2011,2011,C,INDL,STD,D,USD,A,PARK OHIO HOLDINGS CORP,.,966.5730,3.2000
008357,12/31/2011,2011,C,INDL,STD,D,USD,A,PARKER DRILLING CO,.,686.6460,2.3170
008358,06/30/2011,2011,C,INDL,STD,D,USD,A,PARKER-HANNIFIN CORP,.,12345.8700,58.4090
008363,12/31/2011,2011,C,INDL,STD,D,USD,A,PARKWAY PROPERTIES INC,.,166.8910,.
008381,09/30/2011,2011,C,INDL,STD,D,USD,A,RECEIVABLE ACQUISITION &MGMT,.,0.0530,0.0010
008386,12/31/2011,2011,C,INDL,STD,D,USD,A,PATRICK INDUSTRIES INC,.,307.8220,0.9000
008387,12/31/2011,2011,C,INDL,STD,D,USD,A,GOODRICH PETROLEUM CORP,.,201.0690,0.1130
008402,05/31/2011,2010,C,INDL,STD,D,USD,A,PAYCHEX INC,.,2084.3000,12.4000
